city,data_level,county_pop,patients_per_1000,facility_class,uninsured_rate,total_patients,expenses_vs_pci_2023,expenses_vs_pci_2021,pci_2023,lat_pop,lng_pop,totaloutpatientvisits,pci_2022,patients_vs_pci_2022,zips_pop,total_uninsured_patients,er_share,expenses_per_capita,inpatient_days_per_patient,year,charges_per_patient,facility_name,facilities_per_100k,totalervisits,lng,num_facilities,total_expenses,patients_vs_pci_2023,patients_vs_pci_2021,facility_id,profit_margin,net_profit_loss,county_fips,totalinpatientdays,expenses_vs_pci_2022,pci_2021,pci_2021_income,pci_2022_income,facility_group,lat,zips,county,pci_2023_income,city_pop
Red Bank,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1865,-85.3303,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.2962,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1117,37415,Hamilton,65525,Fairmount
Red Bank,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2751,-85.2225,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.2962,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1117,37415,Hamilton,65525,Mowbray Mountain
Red Bank,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1635,-85.3098,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.2962,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1117,37415,Hamilton,65525,Walden
Red Bank,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3319,-85.2,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.2962,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1117,37415,Hamilton,65525,Flat Top Mountain
Red Bank,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0349,-85.247,1519274,62241,0.0,37411,,,0,,2022,,,0,12187,-85.2962,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1117,37415,Hamilton,65525,Ridgeside
Red Bank,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0723,-85.0545,1519274,62241,0.0,37363,,,0,,2022,,,0,12187,-85.2962,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1117,37415,Hamilton,65525,Ooltewah
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.066,-85.2481,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Chattanooga
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9973,-85.2285,1519274,62241,0.0,37412,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,East Ridge
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2571,-85.1739,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Soddy-Daisy
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1117,-85.2962,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Red Bank
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1877,-85.1959,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Middle Valley
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0526,-85.0488,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Collegedale
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1448,-85.3457,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Signal Mountain
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1271,-85.1453,1519274,62241,0.0,37416,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Harrison
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0104,-85.0142,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Apison
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3894,-85.0874,1519274,62241,0.0,37373,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Sale Creek
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9944,-85.3516,1519274,62241,0.0,37350,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Lookout Mountain
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1959,-85.2594,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Falling Water
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2027,-85.1413,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Lakesite
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1865,-85.3303,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Fairmount
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2751,-85.2225,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Mowbray Mountain
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1635,-85.3098,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Walden
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3319,-85.2,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Flat Top Mountain
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0349,-85.247,1519274,62241,0.0,37411,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Ridgeside
Middle Valley,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0723,-85.0545,1519274,62241,0.0,37363,,,0,,2022,,,0,12187,-85.1959,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1877,37343,Hamilton,65525,Ooltewah
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.066,-85.2481,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Chattanooga
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9973,-85.2285,1519274,62241,0.0,37412,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,East Ridge
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2571,-85.1739,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Soddy-Daisy
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1117,-85.2962,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Red Bank
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1877,-85.1959,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Middle Valley
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0526,-85.0488,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Collegedale
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1448,-85.3457,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Signal Mountain
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1271,-85.1453,1519274,62241,0.0,37416,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Harrison
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0104,-85.0142,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Apison
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3894,-85.0874,1519274,62241,0.0,37373,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Sale Creek
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9944,-85.3516,1519274,62241,0.0,37350,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Lookout Mountain
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1959,-85.2594,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Falling Water
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2027,-85.1413,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Lakesite
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1865,-85.3303,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Fairmount
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2751,-85.2225,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Mowbray Mountain
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1635,-85.3098,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Walden
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3319,-85.2,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Flat Top Mountain
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0349,-85.247,1519274,62241,0.0,37411,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Ridgeside
Collegedale,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0723,-85.0545,1519274,62241,0.0,37363,,,0,,2022,,,0,12187,-85.0488,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0526,37302,Hamilton,65525,Ooltewah
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.066,-85.2481,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Chattanooga
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9973,-85.2285,1519274,62241,0.0,37412,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,East Ridge
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2571,-85.1739,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Soddy-Daisy
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1117,-85.2962,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Red Bank
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1877,-85.1959,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Middle Valley
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0526,-85.0488,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Collegedale
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1448,-85.3457,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Signal Mountain
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1271,-85.1453,1519274,62241,0.0,37416,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Harrison
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0104,-85.0142,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Apison
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3894,-85.0874,1519274,62241,0.0,37373,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Sale Creek
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9944,-85.3516,1519274,62241,0.0,37350,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Lookout Mountain
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1959,-85.2594,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Falling Water
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2027,-85.1413,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Lakesite
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1865,-85.3303,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Fairmount
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2751,-85.2225,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Mowbray Mountain
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1635,-85.3098,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Walden
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3319,-85.2,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Flat Top Mountain
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0349,-85.247,1519274,62241,0.0,37411,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Ridgeside
Signal Mountain,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0723,-85.0545,1519274,62241,0.0,37363,,,0,,2022,,,0,12187,-85.3457,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1448,37377,Hamilton,65525,Ooltewah
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.066,-85.2481,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Chattanooga
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9973,-85.2285,1519274,62241,0.0,37412,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,East Ridge
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2571,-85.1739,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Soddy-Daisy
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1117,-85.2962,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Red Bank
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1877,-85.1959,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Middle Valley
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0526,-85.0488,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Collegedale
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1448,-85.3457,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Signal Mountain
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1271,-85.1453,1519274,62241,0.0,37416,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Harrison
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0104,-85.0142,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Apison
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3894,-85.0874,1519274,62241,0.0,37373,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Sale Creek
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9944,-85.3516,1519274,62241,0.0,37350,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Lookout Mountain
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1959,-85.2594,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Falling Water
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2027,-85.1413,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Lakesite
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1865,-85.3303,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Fairmount
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2751,-85.2225,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Mowbray Mountain
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1635,-85.3098,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Walden
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3319,-85.2,1519274,62241,0.0,37379,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Flat Top Mountain
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0349,-85.247,1519274,62241,0.0,37411,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Ridgeside
Harrison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0723,-85.0545,1519274,62241,0.0,37363,,,0,,2022,,,0,12187,-85.1453,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.1271,37416,Hamilton,65525,Ooltewah
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.066,-85.2481,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Chattanooga
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9973,-85.2285,1519274,62241,0.0,37412,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,East Ridge
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.2571,-85.1739,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Soddy-Daisy
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1117,-85.2962,1519274,62241,0.0,37415,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Red Bank
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1877,-85.1959,1519274,62241,0.0,37343,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Middle Valley
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0526,-85.0488,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Collegedale
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1448,-85.3457,1519274,62241,0.0,37377,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Signal Mountain
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.1271,-85.1453,1519274,62241,0.0,37416,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Harrison
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.0104,-85.0142,1519274,62241,0.0,37302,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Apison
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,35.3894,-85.0874,1519274,62241,0.0,37373,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Sale Creek
Apison,county,Hamilton,0,,,57235,0.0,0.0,65525,34.9944,-85.3516,1519274,62241,0.0,37350,,,0,,2022,,,0,12187,-85.0142,14,2204730329.0,0.0,0.0,,,64064919.0,47065,509203,0.0,59664,59664,62241,,35.0104,37302,Hamilton,65525,Lookout Mountain
